date,price,open,high,low,vol,change
2016-10-13,1257.60 ,1257.10 ,1263.90 ,1254.70 ,150.10K,0.30%
2016-10-12,1253.80 ,1254.50 ,1260.50 ,1251.20 ,141.58K,-0.17%
2016-10-11,1255.90 ,1261.70 ,1264.00 ,1254.30 ,141.05K,-0.36%
2016-10-10,1260.40 ,1258.50 ,1266.80 ,1258.50 ,140.76K,0.68%
2016-10-07,1251.90 ,1256.80 ,1267.60 ,1243.20 ,274.15K,-0.09%
2016-10-06,1253.00 ,1269.70 ,1271.60 ,1251.80 ,190.19K,-1.23%
2016-10-05,1268.60 ,1270.50 ,1279.40 ,1264.10 ,213.86K,-0.09%
2016-10-04,1269.70 ,1315.00 ,1315.40 ,1269.00 ,351.26K,-3.28%
2016-10-03,1312.70 ,1321.00 ,1322.60 ,1311.80 ,130.14K,-0.33%
2016-09-30,1317.10 ,1323.60 ,1331.50 ,1316.00 ,214.12K,-0.67%
2016-09-29,1326.00 ,1325.00 ,1329.40 ,1318.60 ,157.34K,0.35%
2016-09-28,1321.40 ,1327.90 ,1328.00 ,1319.40 ,0.63K,-0.50%
2016-09-27,1328.00 ,1339.30 ,1339.30 ,1326.60 ,0.26K,-1.02%
2016-09-26,1341.70 ,1340.50 ,1343.50 ,1334.50 ,0.19K,0.18%
2016-09-23,1339.30 ,1338.30 ,1341.40 ,1336.20 ,0.85K,-0.24%
2016-09-22,1342.50 ,1335.70 ,1343.60 ,1333.50 ,0.39K,1.01%
2016-09-21,1329.10 ,1318.00 ,1336.00 ,1309.00 ,0.79K,1.01%
2016-09-20,1315.80 ,1314.20 ,1317.70 ,1313.20 ,0.48K,0.02%
2016-09-19,1315.50 ,1310.40 ,1318.30 ,1310.40 ,0.15K,0.59%
2016-09-16,1307.80 ,1317.60 ,1317.60 ,1307.00 ,0.29K,-0.60%
2016-09-15,1315.70 ,1323.30 ,1327.50 ,1310.50 ,0.19K,-0.59%
2016-09-14,1323.50 ,1320.30 ,1325.20 ,1318.00 ,0.10K,0.18%
2016-09-13,1321.10 ,1329.70 ,1332.10 ,1316.50 ,0.23K,-0.15%
2016-09-12,1323.10 ,1327.00 ,1330.50 ,1321.00 ,0.08K,-0.68%
2016-09-09,1332.10 ,1340.00 ,1340.80 ,1329.00 ,0.13K,-0.52%
2016-09-08,1339.10 ,1347.50 ,1350.50 ,1338.20 ,0.11K,-0.56%
2016-09-07,1346.70 ,1351.40 ,1354.70 ,1345.40 ,0.09K,-0.38%
